160,1.0
399,3.0
512,0.0
627,0.0
738,0.0
878,1.0
1067,2.0
1178,0.0
1293,0.0
1404,0.0
1519,0.0
1705,2.0
1818,0.0
1929,0.0
2042,0.0
2155,0.0
2270,0.0
2588,5.0
2750,1.0
2861,0.0
3099,3.0
3418,5.0
3654,3.0
3918,4.0
4087,2.0
4345,3.0
4456,0.0
4626,2.0
4741,0.0
4854,0.0
5042,2.0
5157,0.0
5395,3.0
5657,3.0
5818,1.0
5933,0.0
6301,6.0
6457,1.0
6614,1.0
6755,1.0
6924,2.0
7182,3.0
7297,0.0
7534,3.0
7649,0.0
7982,5.0
8143,1.0
8258,0.0
8448,2.0
8561,0.0
8718,1.0
8831,0.0
8942,0.0
9103,1.0
9244,1.0
9436,2.0
9545,0.0
9706,1.0
9821,0.0
10184,6.0
10518,5.0
10805,4.0
10918,0.0
11077,1.0
11190,0.0
11398,2.0
11511,0.0
11652,1.0
11816,1.0
11931,0.0
12044,0.0
12234,2.0
12398,1.0
12555,1.0
12668,0.0
12813,1.0
12926,0.0
13184,3.0
13416,3.0
13575,1.0
13686,0.0
13842,1.0
13957,0.0
14070,0.0
14211,1.0
14369,1.0
14531,1.0
14642,0.0
14757,0.0
15060,5.0
15175,0.0
15385,2.0
15496,0.0
15686,2.0
15801,0.0
15985,2.0
16100,0.0
16286,2.0
16542,3.0
16778,3.0
16893,0.0
17103,2.0
17216,0.0
17357,1.0
17470,0.0
17583,0.0
17698,0.0
17838,1.0
18000,1.0
18188,2.0
18426,3.0
18636,2.0
18903,4.0
19109,2.0
19265,1.0
19453,2.0
19614,1.0
19725,0.0
19838,0.0
20007,2.0
20122,0.0
20328,2.0
20546,3.0
20733,2.0
20844,0.0
21161,5.0
21302,1.0
21445,1.0
21663,3.0
21776,0.0
21889,0.0
22031,1.0
22217,2.0
22633,7.0
22746,0.0
22934,2.0
23248,5.0
23361,0.0
23472,0.0
23640,2.0
23895,3.0
24054,1.0
24167,0.0
24282,0.0
24397,0.0
24512,0.0
24671,1.0
24885,2.0
25000,0.0
25163,1.0
25306,1.0
25417,0.0
25574,1.0
25733,1.0
25919,2.0
26034,0.0
26193,1.0
26414,3.0
26730,5.0
26875,1.0
27192,5.0
27402,2.0
27515,0.0
27654,1.0
27892,3.0
28055,1.0
28243,2.0
28356,0.0
28499,1.0
28640,1.0
28847,2.0
29017,2.0
29301,4.0
29414,0.0
29601,2.0
29744,1.0
29887,1.0
30000,0.0
30232,3.0
30396,1.0
30507,0.0
30669,1.0
30828,1.0
30941,0.0
31052,0.0
31289,3.0
31682,9.0
31797,0.0
31987,2.0
32174,2.0
32457,4.0
32618,1.0
32731,0.0
32846,0.0
33133,4.0
33242,0.0
33355,0.0
33468,0.0
33581,0.0
33745,1.0
33901,1.0
34014,0.0
34173,1.0
34284,0.0
34399,0.0
34563,1.0
34678,0.0
34793,0.0
34955,1.0
35066,0.0
35181,0.0
35324,1.0
35483,1.0
35596,0.0
35755,1.0
35965,2.0
36108,1.0
36221,0.0
36438,3.0
36553,0.0
36712,1.0
36886,2.0
36999,0.0
37112,0.0
37223,0.0
37334,0.0
37447,0.0
37560,0.0
37675,0.0
37911,3.0
38026,0.0
38137,0.0
38377,3.0
38492,0.0
38655,1.0
38847,2.0
38962,0.0
39077,0.0
39190,0.0
39303,0.0
39414,0.0
39527,0.0
39638,0.0
39751,0.0
39866,0.0
39979,0.0
40262,4.0
40423,1.0
40534,0.0
40742,2.0
41108,6.0
41219,0.0
41453,3.0
41612,1.0
41723,0.0
41882,1.0
42041,1.0
42156,0.0
42267,0.0
42501,3.0
42614,0.0
42778,1.0
42983,2.0
43142,1.0
43285,1.0
43493,2.0
43652,1.0
43793,1.0
44102,4.0
44263,1.0
44376,0.0
44596,3.0
44711,0.0
44873,1.0
44984,0.0
45174,2.0
45289,0.0
45404,0.0
45517,0.0
45706,2.0
45821,0.0
45962,1.0
46151,2.0
46264,0.0
46600,8.0
46715,0.0
46828,0.0
46941,0.0
47103,1.0
47218,0.0
47331,0.0
47446,0.0
47559,0.0
47797,3.0
48063,4.0
48176,0.0
48289,0.0
48433,1.0
48576,1.0
48768,2.0
48879,0.0
49115,3.0
49276,1.0
49435,1.0
49548,0.0
49661,0.0
49949,4.0
50171,3.0
50489,5.0
50604,0.0
50715,0.0
50974,3.0
51225,3.0
51446,3.0
51557,0.0
51939,6.0
52050,0.0
52165,0.0
52278,0.0
52466,2.0
52700,3.0
52839,1.0
52996,1.0
53111,0.0
53224,0.0
53657,8.0
53901,3.0
54148,4.0
54307,1.0
54612,4.0
54798,2.0
54986,2.0
55177,2.0
55320,1.0
55431,0.0
55689,3.0
55830,1.0
55941,0.0
56232,4.0
56345,0.0
56460,0.0
56598,1.0
56806,2.0
